film_id,titre,genre_principale,date_sortie_france,date_sortie_usa,image_url,synopsis,duree,note_moyenne,acteurs,entrees_demarrage_france,entrees_totales_france,budget,recette_usa,recette_reste_du_monde,recette_monde
23449,Captives (2024),Drame,24/01/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23449-20231222080713.jpg,"Paris, 1894. Qui est Fanni qui prétend s’être laissée enfermer volontairement à l’Hôpital de la Salpêtrière ? Cherchant sa mère parmi la multitude des femmes convaincues de « folie », Fanni découvre une réalité de l’asile toute autre que ce qu’elle imaginait, ainsi que l’amitié inattendue de compagnes d’infortune.",1h 50min,Non disponible,Josiane Balasko (Rôle principal - - Bobotte) | Marina Foïs (Rôle principal - - La Douane) | Mélanie Thierry (Rôle principal - - Fanni) | Carole Bouquet (Second rôle - - Hersilie) | Yolande Moreau (Second rôle - - Camomille),47 251,117 773,Non disponible,,,
23193,May December,Drame,24/01/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-23193-20240120034407.jpg,"Pour préparer son nouveau rôle, une actrice célèbre vient rencontrer celle qu’elle va incarner à l’écran, dont la vie sentimentale a enflammé la presse à scandale et passionné le pays 20 ans plus tôt.",1h 53min,2,Julianne Moore (Rôle principal - - Gracie Atherton-Yoo) | Natalie Portman (Rôle principal - - Elizabeth Berry),118 770,276 656,? $,- $,222 575 $,222 575 $
23343,Le Bonheur Est Pour Demain (2024),Drame,31/01/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23343-20231126120817.jpg,"Sophie a un enfant, un conjoint, mais son quotidien lui semble désespérément plat, sans plaisir, sans envies. Jusqu’au jour où elle rencontre Claude. Il est drôle, séduisant, intelligent. Elle tombe immédiatement sous le charme. Mais Claude n’est pas un prince charmant. C’est un braqueur. Or, au cours d’une attaque de banque, un homme est tué. Claude est arrêté et condamné à une lourde peine de prison. Ce qui aurait dû être la fin devient alors le début d’une histoire folle, passionnelle et sans limites. Soutenue par Lucie, la mère de Claude, Sophie ne renonce pas à son amour pour Claude. Elle est prête à aller jusqu’au bout. Quelles qu’en soient les conséquences.",1h 39min,3,Béatrice Dalle (Rôle principal),12 916,18 994,Non disponible,,,
23427,La Zone d'intérêt,Drame,31/01/2024,15/12/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-23427-20240127121143.jpg,"Le commandant d’Auschwitz, Rudolf Höss, et sa femme Hedwig s’efforcent de construire une vie de rêve pour leur famille dans une maison avec jardin à côté du camp.",1h 46min,2,Non disponible,239 108,790 372,? $,8 576 457 $,17 006 066 $,25 582 523 $
23589,Race for Glory: Audi vs Lancia,Drame,07/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23589-20240218063441.jpg,"1983, la rivalité est à son paroxysme, entre l’écurie italienne Lancia, dirigée par le charismatique Cesare Fiorio et la puissante équipe allemande Audi, dirigée par le redoutable Roland Gumpert. Mais, c’est sur le terrain, pilotées respectivement par Walter Röhrl et Hannu Mikkola, que leurs voitures : la Lancia Rally 037 et l'Audi Quattro, les départageront durant un championnat du monde des rallyes devenu légendaire.",1h 47min,2,Non disponible,32 203,49 702,? $,- $,450 117 $,450 117 $
23601,Green Border,Drame,07/02/2024,21/06/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23601-20240224062612.jpg,"Ayant fui la guerre, une famille syrienne entreprend un éprouvant périple pour rejoindre la Suède. A la frontière entre le Belarus et la Pologne, synonyme d'entrée dans l'Europe, ils se retrouvent embourbés avec des dizaines d'autres familles, dans une zone marécageuse, à la merci de militaires aux méthodes violentes. Ils réalisent peu à peu qu'ils sont les otages malgré eux d'une situation qui les dépasse, où chacun - garde-frontières, activistes humanitaires, population locale - tente de jouer sa partition...",2h 27min,4,Non disponible,18 130,74 506,? ,96 595 $,4 063 518 $,4 160 113 $
23203,La Bête (2024),Drame,07/02/2024,05/04/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23203-20231126120046.jpg,"Dans un futur proche où règne l’intelligence artificielle, les émotions humaines sont devenues une menace. Pour s'en débarrasser, Gabrielle doit purifier son ADN en replongeant dans ses vies antérieures. Elle y retrouve Louis, son grand amour. Mais une peur l'envahit, le pressentiment qu'une catastrophe se prépare.",2h 26min,Non disponible,Léa Seydoux (Rôle principal - - Gabrielle),40 476,88 273,7 500 000 ,413 978 $,- $,413 978 $
22968,20 000 espèces d'abeilles,Drame,14/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-22968-20240210063714.jpg,"Cocó, huit ans, a bien du mal à savoir qui elle est. Au cours d’un été passé parmi les ruches du Pays Basque, elle éveille sa singularité au sein des femmes de sa famille, elles-mêmes en proie au doute. Dans un monde où il existe 20 000 espèces d’abeilles différentes, il existe forcément une identité qui corresponde à Cocó…",2h 05min,4,Non disponible,15 669,39 449,Non disponible,,,
23540,Vivants,Drame,14/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23540-20240210064513.jpg,"Gabrielle, 30 ans, intègre une prestigieuse émission de reportages. Elle doit très vite trouver sa place au sein d’une équipe de grands reporters. Malgré l’engagement de Vincent, leur rédacteur en chef, ils sont confrontés au quotidien d’un métier qui change, avec des moyens toujours plus réduits, face aux nouveaux canaux de l’information. Habités par leur passion pour la recherche de la vérité, leur sens de l’humour et de la solidarité, ils vont tout tenter pour retrouver la foi de leurs débuts et se réinventer.",1h 23min,2,Vincent Elbaz (Rôle principal - - Damien) | Roschdy Zem (Rôle principal - - Vincent),52 962,100 946,Non disponible,,,
23546,Sans jamais nous connaître,Drame,14/02/2024,22/12/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-23546-20240127033544.jpg,"A Londres, Adam vit dans une tour où la plupart des appartements sont inoccupés. Une nuit, la monotonie de son quotidien est interrompue par sa rencontre avec un mystérieux voisin, Harry. Alors que les deux hommes se rapprochent, Adam est assailli par des souvenirs de son passé et retourne dans la ville de banlieue où il a grandi. Arrivé devant sa maison d'enfance, il découvre que ses parents occupent les lieux, et semblent avoir le même âge que le jour de leur mort, il y a plus de 30 ans.",1h 45min,2,Non disponible,74 540,184 374,? $,4 050 103 $,255 882 $,4 305 985 $
23616,Le Successeur,Drame,21/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23616-20240302111724.jpg,"Heureux et accompli, Ellias devient le nouveau directeur artistique d’une célèbre maison de Haute Couture française. Quand il apprend que son père, qu’il ne voit plus depuis de nombreuses années, vient de mourir d’une crise cardiaque, Ellias se rend au Québec pour régler la succession. Le jeune créateur va découvrir qu’il a hérité de bien pire que du coeur fragile de son père.",1h 52min,Non disponible,Non disponible,33 121,48 458,Non disponible,,,
23597,Eureka (2024),Drame,28/02/2024,20/09/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23597-20240223110839.jpg,"Alaina est accablée par son travail d’officier de police dans la Réserve de Pine Ridge. Elle décide de ne plus répondre à sa radio.
Sa nièce, Sadie, attend son retour pendant une longue nuit, en vain. Sadie, triste, décide d’entamer son voyage avec l’aide de son grand-père. Elle s’envole dans le temps et l’espace vers l’Amérique du Sud. Elle ne regardera plus de western en noir et blanc, qui ne la représentent pas.
Tout lui semble différent quand elle commence à percevoir les rêves d’autres indiens qui habitent dans la forêt. Ses conclusions sont incertaines…
Les oiseaux ne parlent pas aux humains, mais si seulement nous pouvions les comprendre, ils auraient sans doute quelques vérités à nous transmettre.",2h 27min,Non disponible,Viggo Mortensen (Rôle principal - - Murphy),5 318,11 841,? ,8 596 $,4 286 $,12 882 $
23635,Black Tea,Drame,28/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23635-20240309044359.jpg,"Aya, une jeune femme ivoirienne d’une trentaine d’années, dit non le jour de son mariage, à la stupeur générale. Émigrée en Chine, elle travaille dans une boutique d'export de thé avec Cai, un Chinois de 45 ans. Aya et Cai tombent amoureux mais leur histoire survivra-t-elle aux tumultes de leurs passés et aux préjugés ?",1h 49min,3,Non disponible,36 556,71 927,Non disponible,,,
23598,Madame de Sévigné,Drame,28/02/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23598-20240223110632.jpg,"Milieu du XVIIème siècle, la marquise de Sévigné veut faire de sa fille une femme brillante et indépendante, à son image. Mais plus elle tente d’avoir une emprise sur le destin de la jeune femme, plus celle-ci se rebelle. Mère et fille expérimentent alors les tourments d’une relation fusionnelle et dévastatrice. De ce ravage, va naître une œuvre majeure de la littérature française.",1h 32min,2,Karin Viard (Rôle principal - - Madame de Sévigné),112 650,232 094,Non disponible,,,
23672,Inchallah un fils,Drame,06/03/2024,12/01/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23672-20240330110403.jpg,"Jordanie, de nos jours. Après la mort soudaine de son mari, Nawal, 30 ans, doit se battre pour sa part d’héritage, afin de sauver sa fille et sa maison, dans une société où avoir un fils changerait la donne.",1h 53min,Non disponible,Non disponible,14 474,37 080,? $,23 029 $,136 998 $,160 027 $
23594,Comme un fils,Drame,06/03/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23594-20240302105230.jpg,"Jacques Romand est un professeur qui a perdu sa vocation. Témoin d’une agression dans une épicerie de quartier, il permet l’arrestation de l’un des voleurs : Victor, 14 ans. Mais en découvrant le sort de ce gamin déscolarisé que l’on force à voler pour survivre, Jacques va tout mettre en œuvre pour venir en aide à ce jeune parti sur de si mauvais rails. Quitte à affronter ceux qui l’exploitent. En luttant contre les réticences mêmes de Victor pour tenter de lui offrir un avenir meilleur, Jacques va changer son propre destin...",1h 42min,2,Vincent Lindon (Rôle principal - - Jacques Romand),55 026,120 937,Non disponible,,,
22941,La Salle des profs,Drame,06/03/2024,25/12/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-22941-20240302105210.jpg,"Alors qu'une série de vols a lieu en salle des profs, Carla Nowak mène l'enquête dans le collège où elle enseigne. Très vite, tout l'établissement est ébranlé par ses découvertes.",1h 38min,4,Non disponible,90 612,235 669,? $,628 218 $,2 453 093 $,3 081 311 $
23644,Chroniques de Téhéran,Drame,13/03/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23644-20240318071138.jpg,Un homme déclare la naissance de son fils. Une mère habille sa fille pour la rentrée. Une élève est convoquée par la directrice. Une jeune femme conteste une contravention. Une jeune fille se présente à un entretien d’embauche. Un jeune homme vient retirer son permis de conduire. Un homme au chômage répond à une annonce. Un réalisateur demande une autorisation de tournage. Une femme cherche à retrouver son chien. Neuf visages de la vie quotidienne à Téhéran.,1h 17min,4,Non disponible,33 572,100 608,? $,- $,84 252 $,84 252 $
23282,Il reste encore demain,Drame,13/03/2024,28/02/2025,https://www.jpbox-office.com/cinema/images/posters/A-2023-23282-20240106062901.jpg,"Mariée à Ivano, Delia, mère de trois enfants, vit à Rome dans la seconde moitié des années 40. La ville est alors partagée entre l’espoir né de la Libération et les difficultés matérielles engendrées par la guerre qui vient à peine de s’achever. Face à son mari autoritaire et violent, Delia ne trouve du réconfort qu’auprès de son amie Marisa avec qui elle partage des moments de légèreté et des confidences intimes. Leur routine morose prend fin au printemps, lorsque toute la famille en émoi s’apprête à célébrer les fiançailles imminentes de leur fille aînée, Marcella. Mais l’arrivée d’une lettre mystérieuse va tout bouleverser et pousser Delia à trouver le courage d’imaginer un avenir meilleur, et pas seulement pour elle-même.",1h 58min,4,Non disponible,145 340,647 262,5 000 000 $,160 059 $,49 854 246 $,50 014 305 $
23721,La Jeune fille et les paysans,Drame,20/03/2024,26/01/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23721-20240412111027.jpg,"Au XIXe siècle, dans un village polonais en ébullition, la jeune Jagna, promise à un riche propriétaire terrien, se révolte. Elle prend son destin en main, rejette les traditions et bouleverse l’ordre établi. Commencent alors les saisons de la colère…",1h 54min,3,Non disponible,16 136,28 327,? $,155 188 $,9 762 878 $,9 918 066 $
23720,Los delincuentes,Drame,27/03/2024,16/10/2023,https://www.jpbox-office.com/cinema/images/posters/A-2024-23720-20240412111905.jpg,"Román et Morán, deux modestes employés de banque de Buenos Aires, sont piégés par la routine. Morán met en oeuvre un projet fou : voler au coffre une somme équivalente à leurs vies de salaires. Désormais délinquants, leurs destins sont liés. Au gré de leur cavale et des rencontres, chacun à sa manière emprunte une voie nouvelle vers la liberté.",3h 10min,3,Non disponible,15 506,40 017,? $,42 279 $,267 600 $,309 879 $
23626,Paternel,Drame,27/03/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23626-20240309071109.jpg,"Dans une petite ville du centre de la France, Simon est un prêtre dévoué à sa paroisse. Au cours d’une messe, Louise, qu’il n’avait pas revue depuis son séminaire, il y a des années, refait surface. Elle lui présente Aloé, enfant de 11 ans, dont il est le père. Cette nouvelle va bouleverser son quotidien : peut-il être un bon prêtre pour ses fidèles, et un bon père pour son enfant ? Simon va tenter de convaincre les plus hautes instances de l’Église que sa vocation est compatible avec l’amour paternel.",1h 32min,3,Géraldine Nakache (Rôle principal),23 219,54 986,Non disponible,,,
23342,Le Jeu de la reine,Drame,27/03/2024,14/06/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23342-20231126120603.jpg,"Catherine Parr est la sixième femme du roi Henri VIII, dont les précédentes épouses ont été soit répudiées, soit décapitées (une seule étant décédée suite à une maladie). Avec l’aide de ses dames de compagnie, elle tente de déjouer les pièges que lui tendent l’évêque, la cour et le roi…",2h 00min,3,Jude Law (Rôle principal - - Henry VIII),106 872,206 046,? $,521 366 $,1 439 516 $,1 960 882 $
